Dataset, #TrainingReleases, Classifier, Feature, TruePositive, FalsePositive, TrueNegative, FalseNegative, Cost, Precision, Recall, AUC, Kappa, FMeasure
SYNCOPE,18,IBK,UNDERSAMPLING,9,169,484,8,0.0,0.05056179775280899,0.5294117647058824,0.65462570939555,0.048219072537280035,0.0923076923076923
SYNCOPE,18,IBK,SMOTE,12,489,164,5,0.0,0.023952095808383235,0.7058823529411765,0.4825691379155031,-0.0028906813402580192,0.04633204633204634
SYNCOPE,18,IBK,COST_SENSITIVE_CLASSIFIER,1,13,640,16,173.0,0.07142857142857142,0.058823529411764705,0.5194577065129268,0.042574159850203686,0.06451612903225808
SYNCOPE,19,IBK,NONE,8,31,740,33,0.0,0.20512820512820512,0.1951219512195122,0.7437284489576413,0.15857647096920424,0.2
SYNCOPE,19,IBK,BESTFIRST,7,30,741,34,0.0,0.1891891891891892,0.17073170731707318,0.7352187529657398,0.13820437133096694,0.17948717948717952
SYNCOPE,19,IBK,GREEDYSTEPWISE,7,30,741,34,0.0,0.1891891891891892,0.17073170731707318,0.7352187529657398,0.13820437133096694,0.17948717948717952
SYNCOPE,19,IBK,OVERSAMPLING,9,31,740,32,0.0,0.225,0.21951219512195122,0.7233241593116321,0.18139921910004514,0.22222222222222224
SYNCOPE,19,IBK,UNDERSAMPLING,29,355,416,12,0.0,0.07552083333333333,0.7073170731707317,0.6403625320299896,0.04976850375623384,0.13647058823529412
SYNCOPE,19,IBK,SMOTE,29,674,97,12,0.0,0.041251778093883355,0.7073170731707317,0.41896808073139097,-0.019305301912963268,0.07795698924731183
SYNCOPE,19,IBK,COST_SENSITIVE_CLASSIFIER,11,106,665,30,406.0,0.09401709401709402,0.2682926829268293,0.5654044478187973,0.0696702667183364,0.13924050632911392
SYNCOPE,20,IBK,NONE,4,182,618,14,0.0,0.021505376344086023,0.2222222222222222,0.5381597222222222,-9.489561482369165E-4,0.0392156862745098
SYNCOPE,20,IBK,BESTFIRST,5,176,624,13,0.0,0.027624309392265192,0.2777777777777778,0.5705902777777778,0.010648509592617686,0.05025125628140704
SYNCOPE,20,IBK,GREEDYSTEPWISE,5,176,624,13,0.0,0.027624309392265192,0.2777777777777778,0.5705902777777778,0.010648509592617686,0.05025125628140704
SYNCOPE,20,IBK,OVERSAMPLING,4,181,619,14,0.0,0.021621621621621623,0.2222222222222222,0.5614583333333333,-7.27756377278988E-4,0.03940886699507389
SYNCOPE,20,IBK,UNDERSAMPLING,16,491,309,2,0.0,0.03155818540433925,0.8888888888888888,0.6688541666666666,0.019270521743782847,0.06095238095238095
SYNCOPE,20,IBK,SMOTE,15,541,259,3,0.0,0.02697841726618705,0.8333333333333334,0.5838541666666667,0.010064157894268446,0.05226480836236934
SYNCOPE,20,IBK,COST_SENSITIVE_CLASSIFIER,4,182,618,14,322.0,0.021505376344086023,0.2222222222222222,0.4973611111111111,-9.489561482369165E-4,0.0392156862745098
SYNCOPE,21,IBK,NONE,2,45,1494,10,0.0,0.0425531914893617,0.16666666666666666,0.6211555122373836,0.05616224648985892,0.06779661016949153
SYNCOPE,21,IBK,BESTFIRST,1,36,1503,11,0.0,0.02702702702702703,0.08333333333333333,0.6381037470218757,0.029476374965053963,0.04081632653061225
SYNCOPE,21,IBK,GREEDYSTEPWISE,1,36,1503,11,0.0,0.02702702702702703,0.08333333333333333,0.6381037470218757,0.029476374965053963,0.04081632653061225
SYNCOPE,21,IBK,OVERSAMPLING,1,42,1497,11,0.0,0.023255813953488372,0.08333333333333333,0.7113926792289366,0.02456302730411871,0.03636363636363636
SYNCOPE,21,IBK,UNDERSAMPLING,6,362,1177,6,0.0,0.016304347826086956,0.5,0.6403508771929824,0.01684615225614386,0.031578947368421054
SYNCOPE,21,IBK,SMOTE,10,472,1067,2,0.0,0.02074688796680498,0.8333333333333334,0.7578514186701322,0.025777007418244017,0.04048582995951417
SYNCOPE,21,IBK,COST_SENSITIVE_CLASSIFIER,2,47,1492,10,147.0,0.04081632653061224,0.16666666666666666,0.5680636777128005,0.05381281104510944,0.06557377049180327
SYNCOPE,22,IBK,NONE,5,73,871,32,0.0,0.0641025641025641,0.13513513513513514,0.5357449610627577,0.037723157983240184,0.08695652173913043
SYNCOPE,22,IBK,BESTFIRST,2,14,930,35,0.0,0.125,0.05405405405405406,0.5276568941823179,0.05392745379755508,0.07547169811320754
SYNCOPE,22,IBK,GREEDYSTEPWISE,2,14,930,35,0.0,0.125,0.05405405405405406,0.5276568941823179,0.05392745379755508,0.07547169811320754
SYNCOPE,22,IBK,OVERSAMPLING,5,73,871,32,0.0,0.0641025641025641,0.13513513513513514,0.36366239120476407,0.037723157983240184,0.08695652173913043
SYNCOPE,22,IBK,UNDERSAMPLING,31,493,451,6,0.0,0.05916030534351145,0.8378378378378378,0.6558205451213925,0.0430952078426007,0.11051693404634581
SYNCOPE,22,IBK,SMOTE,7,85,859,30,0.0,0.07608695652173914,0.1891891891891892,0.55671667430142,0.057841507921263746,0.10852713178294573
SYNCOPE,22,IBK,COST_SENSITIVE_CLASSIFIER,5,75,869,32,395.0,0.0625,0.13513513513513514,0.5278429912963811,0.035734955032749344,0.08547008547008547
SYNCOPE,23,IBK,NONE,3,23,1007,57,0.0,0.11538461538461539,0.05,0.6247491909385113,0.03774001324211006,0.06976744186046512
SYNCOPE,23,IBK,BESTFIRST,0,16,1014,60,0.0,0.0,0.0,0.5992313915857606,-0.023727137913988373,0.0
SYNCOPE,23,IBK,GREEDYSTEPWISE,0,16,1014,60,0.0,0.0,0.0,0.5992313915857606,-0.023727137913988373,0.0
SYNCOPE,23,IBK,OVERSAMPLING,3,18,1012,57,0.0,0.14285714285714285,0.05,0.6072249190938511,0.046869534802377745,0.07407407407407408
SYNCOPE,23,IBK,UNDERSAMPLING,24,243,787,36,0.0,0.0898876404494382,0.4,0.5911650485436893,0.0625173402386017,0.14678899082568808
SYNCOPE,23,IBK,SMOTE,12,191,839,48,0.0,0.059113300492610835,0.2,0.5974595469255664,0.006862109717509449,0.09125475285171103
SYNCOPE,23,IBK,COST_SENSITIVE_CLASSIFIER,3,36,994,57,606.0,0.07692307692307693,0.05,0.5075242718446602,0.018018018018018535,0.060606060606060615
SYNCOPE,24,IBK,NONE,10,83,1026,65,0.0,0.10752688172043011,0.13333333333333333,0.6193567778779682,0.052605400028113654,0.11904761904761905
SYNCOPE,24,IBK,BESTFIRST,23,176,933,52,0.0,0.11557788944723618,0.30666666666666664,0.6530568079350767,0.08356022079941362,0.1678832116788321
SYNCOPE,24,IBK,GREEDYSTEPWISE,23,176,933,52,0.0,0.11557788944723618,0.30666666666666664,0.6530568079350767,0.08356022079941362,0.1678832116788321
SYNCOPE,24,IBK,OVERSAMPLING,8,65,1044,67,0.0,0.1095890410958904,0.10666666666666667,0.6457168620378719,0.04866023057912581,0.1081081081081081
SYNCOPE,24,IBK,UNDERSAMPLING,38,451,658,37,0.0,0.07770961145194274,0.5066666666666667,0.5586654643823264,0.027983298173363907,0.1347517730496454
SYNCOPE,24,IBK,SMOTE,35,597,512,40,0.0,0.055379746835443035,0.4666666666666667,0.48993086865043584,-0.016058457094820285,0.09900990099009901
SYNCOPE,24,IBK,COST_SENSITIVE_CLASSIFIER,11,133,976,64,773.0,0.0763888888888889,0.14666666666666667,0.5133694018635407,0.018712977921378857,0.10045662100456622
SYNCOPE,25,IBK,NONE,25,192,1207,54,0.0,0.1152073732718894,0.31645569620253167,0.6791198052858732,0.09824852059265583,0.16891891891891894
SYNCOPE,25,IBK,BESTFIRST,18,88,1311,61,0.0,0.16981132075471697,0.22784810126582278,0.6906832185738457,0.14204346233861348,0.19459459459459458
SYNCOPE,25,IBK,GREEDYSTEPWISE,18,88,1311,61,0.0,0.16981132075471697,0.22784810126582278,0.6906832185738457,0.14204346233861348,0.19459459459459458
SYNCOPE,25,IBK,OVERSAMPLING,21,144,1255,58,0.0,0.12727272727272726,0.26582278481012656,0.6810425168067608,0.10762130785923117,0.17213114754098358
SYNCOPE,25,IBK,UNDERSAMPLING,66,781,618,13,0.0,0.07792207792207792,0.8354430379746836,0.6416518127776621,0.04961929119000452,0.14254859611231102
SYNCOPE,25,IBK,SMOTE,41,442,957,38,0.0,0.08488612836438923,0.5189873417721519,0.642895920232354,0.05949978921468531,0.14590747330960854
SYNCOPE,25,IBK,COST_SENSITIVE_CLASSIFIER,25,192,1207,54,732.0,0.1152073732718894,0.31645569620253167,0.5896074049275704,0.09824852059265583,0.16891891891891894
SYNCOPE,26,IBK,NONE,7,28,1205,88,0.0,0.2,0.07368421052631578,0.6587100354292056,0.0719440930176522,0.10769230769230768
SYNCOPE,26,IBK,BESTFIRST,2,12,1221,93,0.0,0.14285714285714285,0.021052631578947368,0.6889059632048491,0.018663964192213032,0.03669724770642201
SYNCOPE,26,IBK,GREEDYSTEPWISE,2,12,1221,93,0.0,0.14285714285714285,0.021052631578947368,0.6889059632048491,0.018663964192213032,0.03669724770642201
SYNCOPE,26,IBK,OVERSAMPLING,5,26,1207,90,0.0,0.16129032258064516,0.05263157894736842,0.6735006616297434,0.045776087414363474,0.07936507936507936
SYNCOPE,26,IBK,UNDERSAMPLING,46,345,888,49,0.0,0.11764705882352941,0.4842105263157895,0.629606863875016,0.08384607033922939,0.18930041152263374
SYNCOPE,26,IBK,SMOTE,47,663,570,48,0.0,0.06619718309859154,0.49473684210526314,0.5092030563025569,-0.01077782773460082,0.11677018633540372
SYNCOPE,26,IBK,COST_SENSITIVE_CLASSIFIER,10,67,1166,85,917.0,0.12987012987012986,0.10526315789473684,0.5254620736756733,0.05580346701842023,0.11627906976744186
SYNCOPE,27,IBK,NONE,18,94,1158,86,0.0,0.16071428571428573,0.17307692307692307,0.6738103649545343,0.09465875370919884,0.16666666666666666
SYNCOPE,27,IBK,BESTFIRST,20,108,1144,84,0.0,0.15625,0.19230769230769232,0.6776426947652986,0.09589954439382176,0.1724137931034483
SYNCOPE,27,IBK,GREEDYSTEPWISE,20,108,1144,84,0.0,0.15625,0.19230769230769232,0.6776426947652986,0.09589954439382176,0.1724137931034483
SYNCOPE,27,IBK,OVERSAMPLING,19,83,1169,85,0.0,0.18627450980392157,0.18269230769230768,0.6656119439665765,0.11743375174337528,0.1844660194174757
SYNCOPE,27,IBK,UNDERSAMPLING,83,871,381,21,0.0,0.0870020964360587,0.7980769230769231,0.588827107397395,0.02156904618610343,0.1568998109640832
SYNCOPE,27,IBK,SMOTE,88,1054,198,16,0.0,0.07705779334500876,0.8461538461538461,0.5091238633570901,7.713286135368236E-4,0.14125200642054575
SYNCOPE,27,IBK,COST_SENSITIVE_CLASSIFIER,31,255,997,73,985.0,0.10839160839160839,0.2980769230769231,0.5472014008355861,0.05237859857846575,0.15897435897435896
SYNCOPE,28,IBK,NONE,7,17,1273,155,0.0,0.2916666666666667,0.043209876543209874,0.7190855584266437,0.047854332509836214,0.07526881720430106
SYNCOPE,28,IBK,BESTFIRST,3,9,1281,159,0.0,0.25,0.018518518518518517,0.7469542539955977,0.019392185238784544,0.034482758620689655
SYNCOPE,28,IBK,GREEDYSTEPWISE,3,9,1281,159,0.0,0.25,0.018518518518518517,0.7469542539955977,0.019392185238784544,0.034482758620689655
SYNCOPE,28,IBK,OVERSAMPLING,9,18,1272,153,0.0,0.3333333333333333,0.05555555555555555,0.7072255718250551,0.06544715447154498,0.09523809523809525
SYNCOPE,28,IBK,UNDERSAMPLING,65,227,1063,97,0.0,0.2226027397260274,0.4012345679012346,0.6242271987750024,0.1667587672688629,0.28634361233480177
SYNCOPE,28,IBK,SMOTE,59,622,668,103,0.0,0.08663729809104258,0.36419753086419754,0.49106613073021343,-0.04914131266743204,0.13997627520759193
SYNCOPE,28,IBK,COST_SENSITIVE_CLASSIFIER,7,17,1273,155,1567.0,0.2916666666666667,0.043209876543209874,0.5150157909847832,0.047854332509836214,0.07526881720430106
SYNCOPE,29,IBK,NONE,18,26,1369,138,0.0,0.4090909090909091,0.11538461538461539,0.7004411359250069,0.1420302760463043,0.18000000000000002
SYNCOPE,29,IBK,BESTFIRST,6,37,1358,150,0.0,0.13953488372093023,0.038461538461538464,0.729877768587446,0.017599658574752985,0.06030150753768845
SYNCOPE,29,IBK,GREEDYSTEPWISE,6,37,1358,150,0.0,0.13953488372093023,0.038461538461538464,0.729877768587446,0.017599658574752985,0.06030150753768845
SYNCOPE,29,IBK,OVERSAMPLING,16,22,1373,140,0.0,0.42105263157894735,0.10256410256410256,0.689454094292804,0.13069561787723455,0.16494845360824742
SYNCOPE,29,IBK,UNDERSAMPLING,89,349,1046,67,0.0,0.20319634703196346,0.5705128205128205,0.6902812241521918,0.1776895842413956,0.29966329966329963
SYNCOPE,29,IBK,SMOTE,48,485,910,108,0.0,0.0900562851782364,0.3076923076923077,0.5397918389853874,-0.019283132910655785,0.13933236574746008
SYNCOPE,29,IBK,COST_SENSITIVE_CLASSIFIER,19,53,1342,137,1423.0,0.2638888888888889,0.12179487179487179,0.5419010201268266,0.11013878320107288,0.16666666666666666
SYNCOPE,30,IBK,NONE,5,6,1384,182,0.0,0.45454545454545453,0.026737967914438502,0.7196495210248913,0.03782794386821238,0.050505050505050504
SYNCOPE,30,IBK,BESTFIRST,4,7,1383,183,0.0,0.36363636363636365,0.0213903743315508,0.7204689724156503,0.027592070930639378,0.04040404040404041
SYNCOPE,30,IBK,GREEDYSTEPWISE,4,7,1383,183,0.0,0.36363636363636365,0.0213903743315508,0.7204689724156503,0.027592070930639378,0.04040404040404041
SYNCOPE,30,IBK,OVERSAMPLING,5,6,1384,182,0.0,0.45454545454545453,0.026737967914438502,0.7015888893163544,0.03782794386821238,0.050505050505050504
SYNCOPE,30,IBK,UNDERSAMPLING,74,303,1087,113,0.0,0.1962864721485411,0.39572192513368987,0.6481244950563614,0.12345576740643763,0.26241134751773054
SYNCOPE,30,IBK,SMOTE,130,1228,162,57,0.0,0.09572901325478646,0.6951871657754011,0.4077290039626053,-0.05074840309389375,0.16828478964401297
SYNCOPE,30,IBK,COST_SENSITIVE_CLASSIFIER,12,80,1310,175,1830.0,0.13043478260869565,0.06417112299465241,0.50330858308006,0.008481785119891519,0.08602150537634409
SYNCOPE,31,IBK,NONE,17,120,1389,90,0.0,0.12408759124087591,0.1588785046728972,0.6202009129026465,0.07021091219937174,0.13934426229508198
SYNCOPE,31,IBK,BESTFIRST,19,119,1390,88,0.0,0.13768115942028986,0.17757009345794392,0.6344146956268619,0.08700066596067625,0.15510204081632653
SYNCOPE,31,IBK,GREEDYSTEPWISE,19,119,1390,88,0.0,0.13768115942028986,0.17757009345794392,0.6344146956268619,0.08700066596067625,0.15510204081632653
SYNCOPE,31,IBK,OVERSAMPLING,16,100,1409,91,0.0,0.13793103448275862,0.14953271028037382,0.6146857174708756,0.08013256085640034,0.14349775784753363
SYNCOPE,31,IBK,UNDERSAMPLING,81,950,559,26,0.0,0.07856450048496605,0.7570093457943925,0.5643676879532772,0.025431698729712682,0.14235500878734622
SYNCOPE,31,IBK,SMOTE,95,917,592,12,0.0,0.09387351778656126,0.8878504672897196,0.6482259093414591,0.056838571220353074,0.16979445933869525
SYNCOPE,31,IBK,COST_SENSITIVE_CLASSIFIER,23,276,1233,84,1116.0,0.07692307692307693,0.21495327102803738,0.5160253432674978,0.017479860161118604,0.11330049261083744
SYNCOPE,32,IBK,NONE,25,112,1401,82,0.0,0.18248175182481752,0.2336448598130841,0.6964222841294451,0.14122231269913205,0.20491803278688522
SYNCOPE,32,IBK,BESTFIRST,5,11,1502,102,0.0,0.3125,0.04672897196261682,0.6217269644390362,0.06523826058538756,0.08130081300813008
SYNCOPE,32,IBK,GREEDYSTEPWISE,5,11,1502,102,0.0,0.3125,0.04672897196261682,0.6217269644390362,0.06523826058538756,0.08130081300813008
SYNCOPE,32,IBK,OVERSAMPLING,20,103,1410,87,0.0,0.16260162601626016,0.18691588785046728,0.6773477216151608,0.1111188120527443,0.17391304347826086
SYNCOPE,32,IBK,UNDERSAMPLING,92,1052,461,15,0.0,0.08041958041958042,0.8598130841121495,0.5982667350254184,0.02989329915074834,0.14708233413269384
SYNCOPE,32,IBK,SMOTE,90,1464,49,17,0.0,0.05791505791505792,0.8411214953271028,0.43289311944456454,-0.01736701234467387,0.10836845273931367
SYNCOPE,32,IBK,COST_SENSITIVE_CLASSIFIER,38,338,1175,69,1028.0,0.10106382978723404,0.35514018691588783,0.5658714814288627,0.06076387899646153,0.15734989648033124
SYNCOPE,33,IBK,NONE,1,10,1513,97,0.0,0.09090909090909091,0.01020408163265306,0.7070530773044609,0.006222318988386998,0.018348623853211007
SYNCOPE,33,IBK,BESTFIRST,2,7,1516,96,0.0,0.2222222222222222,0.02040816326530612,0.7130830664504804,0.027492529836967792,0.037383177570093455
SYNCOPE,33,IBK,GREEDYSTEPWISE,2,7,1516,96,0.0,0.2222222222222222,0.02040816326530612,0.7130830664504804,0.027492529836967792,0.037383177570093455
SYNCOPE,33,IBK,OVERSAMPLING,2,10,1513,96,0.0,0.16666666666666666,0.02040816326530612,0.6625082074852265,0.02348287659555057,0.03636363636363636
SYNCOPE,33,IBK,UNDERSAMPLING,45,268,1255,53,0.0,0.14376996805111822,0.45918367346938777,0.6846516676269983,0.1397658720777409,0.21897810218978103
SYNCOPE,33,IBK,SMOTE,79,1261,262,19,0.0,0.05895522388059701,0.8061224489795918,0.4936115614991893,-0.0031532258922294686,0.10987482614742697
SYNCOPE,33,IBK,COST_SENSITIVE_CLASSIFIER,1,10,1513,97,980.0,0.09090909090909091,0.01020408163265306,0.5018190467257159,0.006222318988386998,0.018348623853211007
SYNCOPE,2,RANDOM_FOREST,NONE,0,0,481,10,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,2,RANDOM_FOREST,BESTFIRST,0,0,481,10,0.0,0.0,0.0,0.48544698544698545,0.0,0.0
SYNCOPE,2,RANDOM_FOREST,GREEDYSTEPWISE,0,0,481,10,0.0,0.0,0.0,0.48544698544698545,0.0,0.0
SYNCOPE,2,RANDOM_FOREST,OVERSAMPLING,0,0,481,10,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,2,RANDOM_FOREST,UNDERSAMPLING,0,58,423,10,0.0,0.0,0.0,0.5384615384615384,-0.03599354598485746,0.0
SYNCOPE,2,RANDOM_FOREST,SMOTE,0,0,481,10,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,2,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,0,481,10,100.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,NONE,0,0,482,9,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,BESTFIRST,0,0,482,9,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,GREEDYSTEPWISE,0,0,482,9,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,OVERSAMPLING,0,0,482,9,0.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,UNDERSAMPLING,0,0,482,9,0.0,0.0,0.0,0.4790225910557861,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,SMOTE,0,0,482,9,0.0,0.0,0.0,0.49896265560165975,0.0,0.0
SYNCOPE,3,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,0,482,9,90.0,0.0,0.0,0.5,0.0,0.0
SYNCOPE,4,RANDOM_FOREST,NONE,0,0,506,14,0.0,0.0,0.0,0.43287690570299264,0.0,0.0
SYNCOPE,4,RANDOM_FOREST,BESTFIRST,0,1,505,14,0.0,0.0,0.0,0.4743083003952569,-0.0036026762738023094,0.0
SYNCOPE,4,RANDOM_FOREST,GREEDYSTEPWISE,0,1,505,14,0.0,0.0,0.0,0.4743083003952569,-0.0036026762738023094,0.0
SYNCOPE,4,RANDOM_FOREST,OVERSAMPLING,0,9,497,14,0.0,0.0,0.0,0.4189723320158103,-0.021523744448239176,0.0
SYNCOPE,4,RANDOM_FOREST,UNDERSAMPLING,1,79,427,13,0.0,0.0125,0.07142857142857142,0.5067758328627894,-0.025728987993139395,0.02127659574468085
SYNCOPE,4,RANDOM_FOREST,SMOTE,0,42,464,14,0.0,0.0,0.0,0.4019621682665161,-0.04208416833667251,0.0
SYNCOPE,4,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,37,469,14,177.0,0.0,0.0,0.4634387351778656,-0.040652958719195914,0.0
SYNCOPE,5,RANDOM_FOREST,NONE,0,0,460,126,0.0,0.0,0.0,0.5386300897170463,0.0,0.0
SYNCOPE,5,RANDOM_FOREST,BESTFIRST,1,0,460,125,0.0,1.0,0.007936507936507936,0.5064786059351277,0.012403936901712695,0.015748031496062992
SYNCOPE,5,RANDOM_FOREST,GREEDYSTEPWISE,1,0,460,125,0.0,1.0,0.007936507936507936,0.5064786059351277,0.012403936901712695,0.015748031496062992
SYNCOPE,5,RANDOM_FOREST,OVERSAMPLING,0,0,460,126,0.0,0.0,0.0,0.5237060041407867,0.0,0.0
SYNCOPE,5,RANDOM_FOREST,UNDERSAMPLING,75,110,350,51,0.0,0.40540540540540543,0.5952380952380952,0.7118184955141477,0.30436641941810566,0.482315112540193
SYNCOPE,5,RANDOM_FOREST,SMOTE,0,2,458,126,0.0,0.0,0.0,0.5938405797101449,-0.00676473746376049,0.0
SYNCOPE,5,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,3,457,126,1263.0,0.0,0.0,0.4967391304347826,-0.010101819931051558,0.0
SYNCOPE,6,RANDOM_FOREST,NONE,0,0,543,81,0.0,0.0,0.0,0.6727258258872746,0.0,0.0
SYNCOPE,6,RANDOM_FOREST,BESTFIRST,0,0,543,81,0.0,0.0,0.0,0.5074346906759429,0.0,0.0
SYNCOPE,6,RANDOM_FOREST,GREEDYSTEPWISE,0,0,543,81,0.0,0.0,0.0,0.5074346906759429,0.0,0.0
SYNCOPE,6,RANDOM_FOREST,OVERSAMPLING,0,0,543,81,0.0,0.0,0.0,0.6722028965736762,0.0,0.0
SYNCOPE,6,RANDOM_FOREST,UNDERSAMPLING,46,137,406,35,0.0,0.25136612021857924,0.5679012345679012,0.6991792283382215,0.20550743948478792,0.3484848484848485
SYNCOPE,6,RANDOM_FOREST,SMOTE,0,0,543,81,0.0,0.0,0.0,0.7300093217834163,0.0,0.0
SYNCOPE,6,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,8,13,530,73,743.0,0.38095238095238093,0.09876543209876543,0.5374121819794011,0.10925206652723889,0.15686274509803919
SYNCOPE,7,RANDOM_FOREST,NONE,0,0,575,63,0.0,0.0,0.0,0.548944099378882,0.0,0.0
SYNCOPE,7,RANDOM_FOREST,BESTFIRST,0,2,573,63,0.0,0.0,0.0,0.557736369910283,-0.006113833761949236,0.0
SYNCOPE,7,RANDOM_FOREST,GREEDYSTEPWISE,0,0,575,63,0.0,0.0,0.0,0.5618081435472739,0.0,0.0
SYNCOPE,7,RANDOM_FOREST,OVERSAMPLING,0,0,575,63,0.0,0.0,0.0,0.5628847481021394,0.0,0.0
SYNCOPE,7,RANDOM_FOREST,UNDERSAMPLING,10,23,552,53,0.0,0.30303030303030304,0.15873015873015872,0.6696204278812975,0.1506743737957617,0.20833333333333334
SYNCOPE,7,RANDOM_FOREST,SMOTE,0,0,575,63,0.0,0.0,0.0,0.6417943409247757,0.0,0.0
SYNCOPE,7,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,4,4,571,59,594.0,0.5,0.06349206349206349,0.5282677708764665,0.09248137277037659,0.11267605633802816
SYNCOPE,8,RANDOM_FOREST,NONE,0,0,567,78,0.0,0.0,0.0,0.537964093519649,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,BESTFIRST,0,0,567,78,0.0,0.0,0.0,0.4991181657848324,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,GREEDYSTEPWISE,0,0,567,78,0.0,0.0,0.0,0.4991181657848324,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,OVERSAMPLING,0,0,567,78,0.0,0.0,0.0,0.5026002803780582,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,UNDERSAMPLING,0,0,567,78,0.0,0.0,0.0,0.6315628815628815,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,SMOTE,0,0,567,78,0.0,0.0,0.0,0.6109076109076109,0.0,0.0
SYNCOPE,8,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,2,565,78,782.0,0.0,0.0,0.4982363315696649,-0.00608329433785715,0.0
SYNCOPE,9,RANDOM_FOREST,NONE,0,6,566,73,0.0,0.0,0.0,0.5870533576013028,-0.017492362067932858,0.0
SYNCOPE,9,RANDOM_FOREST,BESTFIRST,0,0,572,73,0.0,0.0,0.0,0.5444487019829486,0.0,0.0
SYNCOPE,9,RANDOM_FOREST,GREEDYSTEPWISE,0,0,572,73,0.0,0.0,0.0,0.5444487019829486,0.0,0.0
SYNCOPE,9,RANDOM_FOREST,OVERSAMPLING,0,7,565,73,0.0,0.0,0.0,0.5938787240157103,-0.02020641385582641,0.0
SYNCOPE,9,RANDOM_FOREST,UNDERSAMPLING,34,159,413,39,0.0,0.17616580310880828,0.4657534246575342,0.6649463550148481,0.10936453916536494,0.2556390977443609
SYNCOPE,9,RANDOM_FOREST,SMOTE,1,7,565,72,0.0,0.125,0.0136986301369863,0.5320552734936297,0.0023885506196526514,0.024691358024691357
SYNCOPE,9,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,10,59,513,63,689.0,0.14492753623188406,0.136986301369863,0.5169197241115049,0.03466804063006011,0.14084507042253525
SYNCOPE,10,RANDOM_FOREST,NONE,0,0,573,73,0.0,0.0,0.0,0.5168543355088575,0.0,0.0
SYNCOPE,10,RANDOM_FOREST,BESTFIRST,0,0,573,73,0.0,0.0,0.0,0.5182528867532095,0.0,0.0
SYNCOPE,10,RANDOM_FOREST,GREEDYSTEPWISE,0,0,573,73,0.0,0.0,0.0,0.5182528867532095,0.0,0.0
SYNCOPE,10,RANDOM_FOREST,OVERSAMPLING,0,0,573,73,0.0,0.0,0.0,0.5107461330655765,0.0,0.0
SYNCOPE,10,RANDOM_FOREST,UNDERSAMPLING,6,40,533,67,0.0,0.13043478260869565,0.0821917808219178,0.5410480766932033,0.014766669517374934,0.10084033613445378
SYNCOPE,10,RANDOM_FOREST,SMOTE,0,1,572,73,0.0,0.0,0.0,0.5142843481794926,-0.003063494061857213,0.0
SYNCOPE,10,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,0,3,570,73,733.0,0.0,0.0,0.4973821989528796,-0.009001603025196672,0.0
SYNCOPE,11,RANDOM_FOREST,NONE,3,17,567,63,0.0,0.15,0.045454545454545456,0.58348899958489,0.0236575291025159,0.06976744186046512
SYNCOPE,11,RANDOM_FOREST,BESTFIRST,5,15,569,61,0.0,0.25,0.07575757575757576,0.6008976753839768,0.07247465264739028,0.11627906976744187
SYNCOPE,11,RANDOM_FOREST,GREEDYSTEPWISE,5,15,569,61,0.0,0.25,0.07575757575757576,0.6008976753839768,0.07247465264739028,0.11627906976744187
SYNCOPE,11,RANDOM_FOREST,OVERSAMPLING,3,29,555,63,0.0,0.09375,0.045454545454545456,0.5436903279369033,-0.005447575492635604,0.06122448979591836
SYNCOPE,11,RANDOM_FOREST,UNDERSAMPLING,40,314,270,26,0.0,0.11299435028248588,0.6060606060606061,0.5536270236612703,0.02329939188233635,0.1904761904761905
SYNCOPE,11,RANDOM_FOREST,SMOTE,5,64,520,61,0.0,0.07246376811594203,0.07575757575757576,0.5218711083437111,-0.03316294092215371,0.07407407407407407
SYNCOPE,11,RANDOM_FOREST,COST_SENSITIVE_CLASSIFIER,27,137,447,39,527.0,0.16463414634146342,0.4090909090909091,0.5872509339975094,0.10521540531239261,0.23478260869565218
