Index,Class,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
4,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,3,1,0,1,2,2,1,1,1.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,3,1,0,1,2,2,1,1,1.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,56,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1126,1126,1,0,1,1126,1126,1126,1126,1126.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,319,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,163,163,1,0,1,163,163,163,163,163.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,70,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,332,3,1,0,1,2,2,1,1,1.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56,56,1,0,1,56,56,56,56,56.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,7,2,4,2,6,5,5,5,2.5,35.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,326,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,4,1,4,1,2,2,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,328,3,1,4,1,3,3,3,3,3.0,35.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,476,1,0,1,476,476,476,476,476.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,94,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61,61,1,0,1,61,61,61,61,61.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,337,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,72,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,13,2,0,2,8,6,3,2,1.5,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,5,1,0,1,3,3,1,1,1.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,842,19,2,4,2,10,6,1,1,0.5,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,867,11,1,0,1,6,6,1,1,1.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,84,84,1,0,1,84,84,84,84,84.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,183,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,212,2,0,2,203,118,194,118,97.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,165,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,183,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,171,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,243,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,63,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,422,1,1,4,1,1,1,1,1,1.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,50,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,164,164,1,0,1,164,164,164,164,164.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,84,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,380,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,261,261,1,0,1,261,261,261,261,261.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,77,1,0,1,77,77,77,77,77.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,179,179,1,0,1,179,179,179,179,179.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,2009,2033,2,0,2,2021,2009,2009,2009,1004.5,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,383,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,141,5,1,4,1,4,4,3,3,3.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,444,444,1,0,1,444,444,444,444,444.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,184,184,1,0,1,184,184,184,184,184.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,301,2,1,4,1,1,1,0,0,0.0,35.0,YES
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,49,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,553,8,1,0,1,5,5,2,2,2.0,35.0,YES
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,106,106,1,0,1,106,106,106,106,106.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,72,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,268,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,192,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,104,15,1,4,1,9,9,3,3,3.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,33,1,0,1,33,33,33,33,33.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,86,7,1,4,1,5,5,3,3,3.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,48,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,5,1,4,1,0,0,-5,0,-5.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,109,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,51,51,1,0,1,51,51,51,51,51.0,35.0,NO
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,624,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,0,0,0,0,0,0,0,0.0,35.0,YES
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,361,39,1,4,1,21,21,3,3,3.0,35.0,YES
4,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,54,0,0,0,0,0,0,0,0,0.0,35.0,NO
4,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,695,21,4,12,3,11,5,1,2,0.25,35.0,YES
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,74,74,1,0,1,74,74,74,74,74.0,35.0,NO
4,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,64,64,1,0,1,64,64,64,64,64.0,35.0,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,115,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,329,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,179,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,282,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,295,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,2,1,0,1,1,1,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,83,1,0,1,83,83,83,83,83.0,39.400001525878906,YES
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,721,122,4,9,2,76,41,30,16,7.5,39.400001525878906,YES
5,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,9,1,3,1,6,6,3,3,3.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,191,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,189,0,0,0,0,0,0,0,0,0.0,39.400001525878906,YES
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,101,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,85,3,6,2,60,34,35,29,11.666667,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,47,3,9,1,30,27,13,13,4.3333335,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,0,0,0,0,0,0,0,0,0.0,39.400001525878906,YES
5,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,65,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,579,10,3,0,2,6,3,2,2,0.6666667,39.400001525878906,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,876,1,0,1,876,876,876,876,876.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,226,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,356,356,1,0,1,356,356,356,356,356.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,47,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,221,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,377,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1154,362,8,12,3,134,66,-94,12,-11.75,39.400001525878906,YES
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,128,7,1,0,1,5,5,3,3,3.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,93,3,6,1,89,63,85,63,28.333334,39.400001525878906,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,60,1,0,1,60,60,60,60,60.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,752,138,4,3,3,121,64,104,64,26.0,39.400001525878906,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,143,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,106,4,1,0,1,2,2,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,61,1,0,1,61,61,61,61,61.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,148,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,111,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,129,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,24,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,0,0,0,0,0,0,0,0,0.0,39.400001525878906,YES
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,185,22,2,0,2,9,8,-4,1,-2.0,39.400001525878906,NO
5,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,0,0,0,0,0,0,0,0,0.0,39.400001525878906,NO
