LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
202,0,0,0,0,0,0,0,0,0.0,35.0,NO
64,0,0,0,0,0,0,0,0,0.0,35.0,NO
369,10,2,1,2,9,6,8,6,4.0,35.0,NO
356,298,2,0,2,15,10,-268,5,-134.0,35.0,NO
421,421,1,0,1,421,421,421,421,421.0,35.0,NO
628,46,3,1,2,45,33,44,33,14.666667,35.0,NO
103,0,0,0,0,0,0,0,0,0.0,35.0,NO
277,4,1,0,1,3,3,2,2,2.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
79,0,0,0,0,0,0,0,0,0.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
354,3,1,0,1,2,2,1,1,1.0,35.0,NO
58,3,1,0,1,2,2,1,1,1.0,35.0,NO
56,0,0,0,0,0,0,0,0,0.0,35.0,NO
214,0,0,0,0,0,0,0,0,0.0,35.0,NO
44,0,0,0,0,0,0,0,0,0.0,35.0,NO
1126,1126,1,0,1,1126,1126,1126,1126,1126.0,35.0,NO
319,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
163,163,1,0,1,163,163,163,163,163.0,35.0,NO
70,0,0,0,0,0,0,0,0,0.0,35.0,NO
332,3,1,0,1,2,2,1,1,1.0,35.0,NO
129,0,0,0,0,0,0,0,0,0.0,35.0,NO
56,56,1,0,1,56,56,56,56,56.0,35.0,NO
107,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
319,7,2,1,2,6,5,5,5,2.5,35.0,NO
326,0,0,0,0,0,0,0,0,0.0,35.0,NO
101,4,1,1,1,2,2,0,0,0.0,35.0,NO
328,3,1,1,1,3,3,3,3,3.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
476,476,1,0,1,476,476,476,476,476.0,35.0,NO
56,0,0,0,0,0,0,0,0,0.0,35.0,NO
94,0,0,0,0,0,0,0,0,0.0,35.0,NO
61,61,1,0,1,61,61,61,61,61.0,35.0,NO
337,0,0,0,0,0,0,0,0,0.0,35.0,NO
72,0,0,0,0,0,0,0,0,0.0,35.0,NO
343,13,2,0,2,8,6,3,2,1.5,35.0,NO
167,5,1,0,1,3,3,1,1,1.0,35.0,NO
842,19,2,1,2,10,6,1,1,0.5,35.0,NO
867,11,1,0,1,6,6,1,1,1.0,35.0,NO
101,0,0,0,0,0,0,0,0,0.0,35.0,NO
84,84,1,0,1,84,84,84,84,84.0,35.0,NO
183,0,0,0,0,0,0,0,0,0.0,35.0,NO
223,0,0,0,0,0,0,0,0,0.0,35.0,NO
194,212,2,0,2,203,118,194,118,97.0,35.0,NO
165,0,0,0,0,0,0,0,0,0.0,35.0,NO
183,0,0,0,0,0,0,0,0,0.0,35.0,NO
140,0,0,0,0,0,0,0,0,0.0,35.0,NO
171,0,0,0,0,0,0,0,0,0.0,35.0,NO
243,0,0,0,0,0,0,0,0,0.0,35.0,NO
63,0,0,0,0,0,0,0,0,0.0,35.0,NO
422,1,1,1,1,1,1,1,1,1.0,35.0,NO
50,0,0,0,0,0,0,0,0,0.0,35.0,NO
40,0,0,0,0,0,0,0,0,0.0,35.0,NO
164,164,1,0,1,164,164,164,164,164.0,35.0,NO
84,0,0,0,0,0,0,0,0,0.0,35.0,NO
57,0,0,0,0,0,0,0,0,0.0,35.0,NO
380,0,0,0,0,0,0,0,0,0.0,35.0,NO
71,0,0,0,0,0,0,0,0,0.0,35.0,NO
261,261,1,0,1,261,261,261,261,261.0,35.0,NO
132,0,0,0,0,0,0,0,0,0.0,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
77,77,1,0,1,77,77,77,77,77.0,35.0,NO
179,179,1,0,1,179,179,179,179,179.0,35.0,NO
355,0,0,0,0,0,0,0,0,0.0,35.0,NO
2009,2033,2,0,2,2021,2009,2009,2009,1004.5,35.0,NO
383,0,0,0,0,0,0,0,0,0.0,35.0,NO
100,0,0,0,0,0,0,0,0,0.0,35.0,NO
141,5,1,1,1,4,4,3,3,3.0,35.0,NO
444,444,1,0,1,444,444,444,444,444.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
184,184,1,0,1,184,184,184,184,184.0,35.0,NO
301,2,1,1,1,1,1,0,0,0.0,35.0,NO
49,0,0,0,0,0,0,0,0,0.0,35.0,NO
27,0,0,0,0,0,0,0,0,0.0,35.0,NO
200,0,0,0,0,0,0,0,0,0.0,35.0,NO
77,0,0,0,0,0,0,0,0,0.0,35.0,NO
16883,0,0,0,0,0,0,0,0,0.0,35.0,NO
58,0,0,0,0,0,0,0,0,0.0,35.0,NO
846,0,0,0,0,0,0,0,0,0.0,35.0,NO
553,8,1,0,1,5,5,2,2,2.0,35.0,NO
106,106,1,0,1,106,106,106,106,106.0,35.0,NO
152,0,0,0,0,0,0,0,0,0.0,35.0,NO
72,0,0,0,0,0,0,0,0,0.0,35.0,NO
268,0,0,0,0,0,0,0,0,0.0,35.0,NO
47,0,0,0,0,0,0,0,0,0.0,35.0,NO
192,0,0,0,0,0,0,0,0,0.0,35.0,NO
75,0,0,0,0,0,0,0,0,0.0,35.0,NO
52,0,0,0,0,0,0,0,0,0.0,35.0,NO
104,15,1,1,1,9,9,3,3,3.0,35.0,NO
33,33,1,0,1,33,33,33,33,33.0,35.0,NO
86,7,1,1,1,5,5,3,3,3.0,35.0,NO
88,0,0,0,0,0,0,0,0,0.0,35.0,NO
62,0,0,0,0,0,0,0,0,0.0,35.0,NO
153,0,0,0,0,0,0,0,0,0.0,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
47,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,5,1,1,1,0,0,-5,0,-5.0,35.0,NO
139,0,0,0,0,0,0,0,0,0.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
59,0,0,0,0,0,0,0,0,0.0,35.0,NO
109,0,0,0,0,0,0,0,0,0.0,35.0,NO
104,0,0,0,0,0,0,0,0,0.0,35.0,NO
28,0,0,0,0,0,0,0,0,0.0,35.0,NO
77,0,0,0,0,0,0,0,0,0.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
51,51,1,0,1,51,51,51,51,51.0,35.0,NO
624,0,0,0,0,0,0,0,0,0.0,35.0,NO
126,0,0,0,0,0,0,0,0,0.0,35.0,NO
63,0,0,0,0,0,0,0,0,0.0,35.0,NO
361,39,1,1,1,21,21,3,3,3.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
695,21,4,3,3,11,5,1,2,0.25,35.0,NO
74,74,1,0,1,74,74,74,74,74.0,35.0,NO
64,64,1,0,1,64,64,64,64,64.0,35.0,NO
